-w cuckoo-map -t 1 -k 1000 -e 100000000
# started on Mon Aug 25 20:51:24 2025

238012942,,branch-misses,18964792213,17.00,1.54,of all branches
<not supported>,,bus-cycles,0,100.00,,
3770528302,,cache-misses,25285715823,23.00,38.94,of all cache refs
9682935965,,cache-references,25303303353,23.00,90.400,M/sec
292059113582,,cycles,31624406242,29.00,2.727,GHz
162076048351,,instructions,31622380610,29.00,0.55,insn per cycle
,,,,,0.04,stalled cycles per insn
292063049808,,ref-cycles,31614126684,29.00,2.727,G/sec
5855086612,,stalled-cycles-frontend,31594749532,29.00,2.00,frontend cycles idle
<not supported>,,stalled-cycles-backend,0,100.00,,
0,,alignment-faults,107110036179,100.00,0.000,/sec
1478,,cgroup-switches,107110297410,100.00,13.799,/sec
2242,,context-switches,107110568610,100.00,20.931,/sec
300,,migrations,107110838130,100.00,2.801,/sec
0,,emulation-faults,107111121540,100.00,0.000,/sec
0,,major-faults,107111396480,100.00,0.000,/sec
848487,,minor-faults,107111648760,100.00,7.921,K/sec
848489,,page-faults,107111934641,100.00,7.921,K/sec
107112.21,msec,task-clock,107112214251,100.00,1.009,CPUs utilized
2749998136,,dTLB-loads,31530909212,29.00,25.674,M/sec
2011555661,,dTLB-load-misses,31466985350,29.00,73.15,of all dTLB cache accesses
165600,,iTLB-loads,31399336324,29.00,1.546,K/sec
924775,,iTLB-load-misses,31336705150,29.00,558.44,of all iTLB cache accesses
241675332,,ex_ret_brn_misp,6263020807,5.00,1.2,%  bad_speculation_mispredicts
,,,,,0.1,%  bad_speculation_pipeline_restarts
199921855177,,de_src_op_disp.all,6263020807,5.00,1.3,%  bad_speculation
10278247,,resyncs_or_nc_redirects,6263020807,5.00,,
292658659418,,cpu/ls_not_halted_cyc/,6263020807,5.00,10.1,%  retiring
177163883411,,cpu/ex_ret_ops/,6263020807,5.00,,
252326090798,,ex_no_retire.load_not_complete,6297552509,5.00,1.5,%  backend_bound_cpu
,,,,,81.2,%  backend_bound_memory
1449045274475,,de_no_dispatch_per_slot.backend_stalls,6297552509,5.00,82.7,%  backend_bound
256920208506,,ex_no_retire.not_complete,6297552509,5.00,,
292163922825,,cpu/ls_not_halted_cyc/,6297552509,5.00,,
15105510485,,ex_ret_ucode_ops,6326341141,5.00,9.2,%  retiring_fastpath
,,,,,0.9,%  retiring_microcode
292465185811,,cpu/ls_not_halted_cyc/,6326341141,5.00,,
177415736904,,cpu/ex_ret_ops/,6326341141,5.00,,
104801920288,,de_no_dispatch_per_slot.no_ops_from_frontend,6327015908,5.00,6.0,%  frontend_bound
,,,,,4.0,%  frontend_bound_bandwidth
5663871485,,cpu/de_no_dispatch_per_slot.no_ops_from_frontend,cmask=0x6/,6327015908,5.00,1.9,%  frontend_bound_latency
292344386708,,cpu/ls_not_halted_cyc/,6327015908,5.00,,
2277196264,,de_no_dispatch_per_slot.smt_contention,12650714978,11.00,0.1,%  smt_contention
292216138584,,cpu/ls_not_halted_cyc/,12650714978,11.00,,
Setup time: +2.8409018965e1
Elapsed time: +7.7608506281e1

-w dash-map -t 1 -k 10000000 -e 100000000 --zipf=0.8
# started on Mon Aug 25 21:06:42 2025

21657322340,,branches,13264551432,11.00,192.587,M/sec
279579866,,branch-misses,19878290642,17.00,1.29,of all branches
<not supported>,,bus-cycles,0,100.00,,
3402037088,,cache-misses,26496132863,23.00,36.81,of all cache refs
9241724118,,cache-references,26459405112,23.00,82.182,M/sec
306560380246,,cycles,33054120781,29.00,2.726,GHz
239796803595,,instructions,33019383547,29.00,0.78,insn per cycle
,,,,,0.03,stalled cycles per insn
306585169948,,ref-cycles,32992521150,29.00,2.726,G/sec
6038431571,,stalled-cycles-frontend,32963748350,29.00,1.97,frontend cycles idle
<not supported>,,stalled-cycles-backend,0,100.00,,
0,,alignment-faults,112452502576,100.00,0.000,/sec
1532,,cgroup-switches,112452775467,100.00,13.623,/sec
4116,,context-switches,112453021077,100.00,36.601,/sec
284,,migrations,112453298087,100.00,2.525,/sec
0,,emulation-faults,112453575997,100.00,0.000,/sec
0,,major-faults,112453839637,100.00,0.000,/sec
848174,,minor-faults,112454087127,100.00,7.542,K/sec
848176,,page-faults,112454337128,100.00,7.542,K/sec
112454.60,msec,task-clock,112454596568,100.00,1.191,CPUs utilized
2708388767,,dTLB-loads,32943490669,29.00,24.084,M/sec
1898176555,,dTLB-load-misses,32943537039,29.00,70.09,of all dTLB cache accesses
189600,,iTLB-loads,32986302053,29.00,1.686,K/sec
914856,,iTLB-load-misses,33032843962,29.00,482.52,of all iTLB cache accesses
276958656,,ex_ret_brn_misp,6644033948,5.00,1.4,%  bad_speculation_mispredicts
,,,,,0.1,%  bad_speculation_pipeline_restarts
291225025245,,de_src_op_disp.all,6644033948,5.00,1.5,%  bad_speculation
11109897,,resyncs_or_nc_redirects,6644033948,5.00,,
307216401943,,cpu/ls_not_halted_cyc/,6644033948,5.00,14.3,%  retiring
263647284351,,cpu/ex_ret_ops/,6644033948,5.00,,
220463855320,,ex_no_retire.load_not_complete,6643785460,5.00,6.6,%  backend_bound_cpu
,,,,,67.1,%  backend_bound_memory
1356919896432,,de_no_dispatch_per_slot.backend_stalls,6643785460,5.00,73.7,%  backend_bound
242186961552,,ex_no_retire.not_complete,6643785460,5.00,,
306757598640,,cpu/ls_not_halted_cyc/,6643785460,5.00,,
17372650070,,ex_ret_ucode_ops,6642297773,5.00,13.4,%  retiring_fastpath
,,,,,0.9,%  retiring_microcode
307050225342,,cpu/ls_not_halted_cyc/,6642297773,5.00,,
263441887050,,cpu/ex_ret_ops/,6642297773,5.00,,
73620256214,,de_no_dispatch_per_slot.no_ops_from_frontend,6638007535,5.00,4.0,%  frontend_bound
,,,,,2.1,%  frontend_bound_bandwidth
5947491760,,cpu/de_no_dispatch_per_slot.no_ops_from_frontend,cmask=0x6/,6638007535,5.00,1.9,%  frontend_bound_latency
306891504624,,cpu/ls_not_halted_cyc/,6638007535,5.00,,
118727234462,,de_no_dispatch_per_slot.smt_contention,13277010227,11.00,6.5,%  smt_contention
306742885894,,cpu/ls_not_halted_cyc/,13277010227,11.00,,
Setup time: +2.3747234673e1
Elapsed time: +7.0564894261e1

-w dash-map -t 1 -k 10000000 -e 100000000 --heavy-hitter=0.5
# started on Mon Aug 25 21:08:16 2025

14467713034,,branches,10095016393,11.00,169.429,M/sec
327932660,,branch-misses,15142500551,17.00,2.27,of all branches
<not supported>,,bus-cycles,0,100.00,,
1916213450,,cache-misses,20186905760,23.00,35.57,of all cache refs
5387302632,,cache-references,20196138546,23.00,63.090,M/sec
232786861753,,cycles,25227745321,29.00,2.726,GHz
156951821716,,instructions,25170315930,29.00,0.67,insn per cycle
,,,,,0.04,stalled cycles per insn
